,comments,socmed
https://www.theguardian.com/commentisfree/2017/mar/16/if-trump-were-a-clever-populist-hed-demand-universal-healthcare-for-america,136,1
https://www.theguardian.com/commentisfree/2017/mar/16/trumps-budget-dream-paranoid-strongman-vicious-scrooge,2,2
https://www.theguardian.com/commentisfree/2017/mar/16/women-austerity-poor-vulnerable-gender-inequality,125,5
https://www.theguardian.com/commentisfree/2017/mar/17/angela-merkel-donald-trump-threat-europe-white-house-meeting,101,9
https://www.theguardian.com/commentisfree/2017/mar/17/axe-liberal-order-can-merkel-convince-trump-to-put-it-down,nan,3
https://www.theguardian.com/commentisfree/2017/mar/17/defeat-terrorists-terrorism,nan,1
https://www.theguardian.com/commentisfree/2017/mar/17/donald-trumps-taxes-top-concern-most-americans,nan,1
https://www.theguardian.com/commentisfree/2017/mar/17/dutch-greenleft-party-populism-rightwing-jesse-klaver,nan,1
https://www.theguardian.com/commentisfree/2017/mar/17/george-osborne-editor-substance-london-evening-standard,7,6
https://www.theguardian.com/commentisfree/2017/mar/17/islamophobia-most-worrying-europe-not-trumps-america,nan,8
https://www.theguardian.com/commentisfree/2017/mar/17/its-time-for-the-raccoons-of-the-resistance-monthly-ready-group,93,1
https://www.theguardian.com/commentisfree/2017/mar/17/meals-on-wheels-fatality-trumps-budget,1,2
https://www.theguardian.com/commentisfree/2017/mar/17/rape-rule-tax-credits-rights-children-sex-crime,nan,3
https://www.theguardian.com/commentisfree/2017/mar/17/refusing-place-private-school-comprehensive,nan,1
https://www.theguardian.com/commentisfree/2017/mar/17/the-guardian-view-of-george-osbornes-new-job-somethings-got-to-give,62,7
https://www.theguardian.com/commentisfree/2017/mar/17/the-guardian-view-on-brexit-and-publishing-a-hardcore-problem,41,11
https://www.theguardian.com/commentisfree/2017/mar/17/the-leave-fanatics-will-have-their-hard-brexit-and-if-the-price-is-the-union-so-be-it,197,3
https://www.theguardian.com/commentisfree/2017/mar/17/theresa-may-nicola-sturgeon,nan,3
https://www.theguardian.com/commentisfree/2017/mar/20/george-osborne-brexit-war-evening-standard,270,1
https://www.theguardian.com/commentisfree/2017/mar/20/sesame-street-autistic-character-julia-children,76,2
https://www.theguardian.com/commentisfree/2017/mar/20/the-guardian-view-of-trumps-russia-links-a-lot-to-go-at,nan,3
https://www.theguardian.com/commentisfree/2017/mar/21/furry-wild-side-fursona-animal-nature,nan,4
https://www.theguardian.com/commentisfree/2017/mar/21/james-comey-media-hillary-clinton-emails-fbi-donald-trump-russia,nan,1
https://www.theguardian.com/commentisfree/2017/mar/21/join-a-union-now-a-message-from-fiona-the-underemployed-bettong,116,6
https://www.theguardian.com/commentisfree/2017/mar/21/martin-mcguinness-peace-northern-ireland-ira-good-friday-agreement,1,8
https://www.theguardian.com/commentisfree/2017/mar/21/the-guardian-view-on-labour-not-up-to-the-job,nan,5
https://www.theguardian.com/commentisfree/2017/mar/21/the-guardian-view-on-the-french-campaign-a-defining-election,123,1
https://www.theguardian.com/commentisfree/2017/mar/21/theresa-may-vogue-interview-dull-john-major,nan,1
https://www.theguardian.com/commentisfree/2017/mar/21/trump-america-sad-world-happiness-report,145,2
https://www.theguardian.com/commentisfree/2017/mar/21/trump-did-to-merkel-what-men-do-to-women-all-the-time,316,1
https://www.theguardian.com/commentisfree/2017/mar/21/us-census-whiteness-race-colour-middle-east-north-africa-america,nan,3
https://www.theguardian.com/commentisfree/2017/mar/22/annexing-crimea-putin-make-russia-great-again,1,3
https://www.theguardian.com/commentisfree/2017/mar/22/did-i-make-the-right-decision-google,nan,10
https://www.theguardian.com/commentisfree/2017/mar/22/dirty-money-uk-banks-rbs-laundromat,nan,10
https://www.theguardian.com/commentisfree/2017/mar/22/do-mad-people-get-endometriosis-or-does-endo-make-you-mad,1,9
https://www.theguardian.com/commentisfree/2017/mar/22/donald-trumps-2005-tax-return-we-need-the-rest-right-now,nan,14
https://www.theguardian.com/commentisfree/2017/mar/22/forgiving-martin-mcguinness-nor-act-of-weakness-but-of-power,nan,5
https://www.theguardian.com/commentisfree/2017/mar/22/martin-mcguinness-republican-united-ireland-sinn-fein,nan,5
https://www.theguardian.com/commentisfree/2017/mar/22/neighbours-channel-5-aussie-soap-ramsay-street,nan,10
https://www.theguardian.com/commentisfree/2017/mar/22/rex-tillerson-out-loop-trump-secretary-state,nan,1
https://www.theguardian.com/commentisfree/2017/mar/22/rights-gig-economy-self-employed-worker,66,15
https://www.theguardian.com/commentisfree/2017/mar/22/the-guardian-view-on-rex-tillerson-a-sidelined-secretary-of-state,nan,3
https://www.theguardian.com/commentisfree/2017/mar/22/the-guardian-view-on-the-westminster-attack-solidarity-against-terror,nan,2
https://www.theguardian.com/commentisfree/2017/mar/22/the-venue-change-for-the-womens-afl-grand-final-is-an-affront-to-the-code,nan,4
https://www.theguardian.com/commentisfree/2017/mar/22/theresa-may-election-brexit-jeremy-corbyn,nan,14
https://www.theguardian.com/commentisfree/2017/mar/22/trumps-weekly-list-immigrant-crimes-sinister-deportation,nan,4
https://www.theguardian.com/commentisfree/2017/mar/22/vladimir-allies-russias-iron-ladies-useful-anti-feminists,nan,1
https://www.theguardian.com/commentisfree/2017/mar/22/westminster-attack-bravery-humanity-jonathan-freedland,nan,6
https://www.theguardian.com/commentisfree/2017/mar/22/westminster-attack-tragedy-not-threat-democracy,nan,6
https://www.theguardian.com/commentisfree/2017/mar/22/whistleblower-police-hacking-spying-scotland-yard,nan,8
https://www.theguardian.com/commentisfree/2017/mar/22/white-working-class-label-minority-ethnic-inequality,nan,6
https://www.theguardian.com/commentisfree/2017/mar/23/the-18c-debate-is-the-poo-flavoured-cupcake-at-the-free-speech-buffet,nan,9
https://www.theguardian.com/culture/2017/apr/11/celebrities-politics-julia-louis-dreyfus-clooney-tom-hanks,nan,2
https://www.theguardian.com/culture/2017/apr/11/cowpat-throwing-bog-snorkelling-and-best-butt-competitions-welcome-to-the-dirt-n-dust-festival,nan,8
https://www.theguardian.com/culture/2017/apr/11/john-cleese-to-appear-in-first-bbc-sitcom-since-fawlty-towers,nan,4
https://www.theguardian.com/culture/2017/apr/11/they-say-writing-is-cathartic-but-writing-my-memoir-almost-killed-me,nan,10
https://www.theguardian.com/culture/2017/mar/17/i-know-theyve-seen-my-message-so-why-havent-they-replied,165,4
https://www.theguardian.com/culture/2017/mar/17/netflix-thumbs-up-down-rating-system,nan,1
https://www.theguardian.com/culture/2017/mar/20/historic-england-unveils-6m-plan-to-bring-towns-and-buildings-back-to-life,38,2
https://www.theguardian.com/culture/2017/mar/22/if-you-think-dating-is-hard-enough-try-being-a-female-comedian,68,6
https://www.theguardian.com/culture/live/2017/apr/10/andrew-marr-webchat-the-history-of-modern-britain,nan,1
https://www.theguardian.com/education/2017/apr/11/the-role-of-interpreter-is-lost-in-translation,nan,9
https://www.theguardian.com/education/2017/apr/11/tories-race-to-fulfil-childcare-pledge,nan,4
https://www.theguardian.com/education/2017/apr/12/new-free-schools-despite-secondary-staff-cuts,141,38
https://www.theguardian.com/education/2017/mar/16/everything-you-need-to-know-about-the-english-schools-funding-row,nan,2
https://www.theguardian.com/education/2017/mar/16/schools-funding-formula-education-england-barnsley-hackney,nan,1
https://www.theguardian.com/education/2017/mar/17/half-of-english-schools-could-see-funding-cuts-of-up-to-11-per-pupil,229,7
https://www.theguardian.com/education/2017/mar/22/about-1000-schools-in-england-at-risk-of-cuts-well-in-to-next-decade,nan,6
https://www.theguardian.com/education/2017/mar/22/english-state-primary-schools-ethnically-segregated-white-british-children,nan,8
https://www.theguardian.com/education/2017/mar/22/jeremy-corbyn-theresa-may-tory-pledge-education-funding-cuts,nan,6
https://www.theguardian.com/education/2017/mar/22/nut-atl-merge-national-education-union,nan,10
https://www.theguardian.com/environment/2017/apr/07/how-conniving-carmakers-caused-the-diesel-air-pollution-crisis,nan,1
https://www.theguardian.com/environment/2017/apr/11/fifty-new-species-of-spider-discovered-in-far-north-australia,nan,5
https://www.theguardian.com/environment/2017/apr/11/more-than-a-quarter-of-uk-birds-face-extinction-risk-or-steep-decline-study,nan,6
https://www.theguardian.com/environment/2017/apr/12/bee-fly-true-sprite-spring,nan,9
https://www.theguardian.com/environment/2017/apr/12/fracking-activists-in-lancashire-lose-high-court-bid-to-stop-drilling-shale-gas-fylde,nan,1
https://www.theguardian.com/environment/2017/apr/12/loss-of-coral-reefs-caused-by-rising-sea-temperatures-could-cost-1tn-globally,nan,1
https://www.theguardian.com/environment/2017/apr/12/uk-butterflies-worst-hit-in-2016-with-70-of-species-in-decline-study-finds,49,21
https://www.theguardian.com/environment/2017/mar/16/man-accused-of-killing-rare-butterflies-was-seen-with-net-at-reserve,2,7
https://www.theguardian.com/environment/2017/mar/17/co2-emissions-stay-same-for-third-year-in-row-despite-global-economy-growing,1,4
https://www.theguardian.com/environment/2017/mar/17/haddock-fish-scotland-uk-waters-removed-sustainable-seafood-list,197,7
https://www.theguardian.com/environment/2017/mar/18/window-life-wood-country-diary-new-forest,nan,2
https://www.theguardian.com/environment/2017/mar/20/electric-cars-uk-power-grids-charging-peaks-sse-demand-side-response,140,4
https://www.theguardian.com/environment/2017/mar/21/the-snow-buntings-drift-takes-them-much-further-than-somerset,1,10
https://www.theguardian.com/environment/2017/mar/22/arctic-ice-falls-record-winter-low-polar-heatwaves,nan,8
https://www.theguardian.com/environment/2017/mar/22/coal-power-plants-green-energy-china-india,148,9
https://www.theguardian.com/environment/2017/mar/22/country-diary-long-mynd-shropshire-light-spout-waterfall,6,17
https://www.theguardian.com/environment/2017/mar/22/princess-anne-backs-gm-crops-livestock-unlike-prince-charles,263,29
https://www.theguardian.com/environment/2017/mar/22/thames-water-hit-with-record-fine-for-huge-sewage-leaks,nan,11
https://www.theguardian.com/environment/bike-blog/2017/apr/12/cycling-in-the-ayrshire-alps-welcome-to-the-uks-only-road-cycling-park,nan,5
https://www.theguardian.com/environment/climate-consensus-97-per-cent/2017/mar/22/global-warming-is-increasing-rainfall-rates,nan,7
https://www.theguardian.com/fashion/2017/apr/10/what-women-really-mean-when-they-say-theyre-feeling-fat,nan,4
https://www.theguardian.com/fashion/2017/apr/11/rainbow-style-symbol-season-phone-cases-gucci-flatforms-cakes-vans-sweatshirts-lgbt,nan,9
https://www.theguardian.com/fashion/2017/mar/21/art-colour-victoria-beckham-van-gogh-fashion,2,10
https://www.theguardian.com/fashion/2017/mar/22/fiorucci-why-the-disco-friendly-label-is-perfect-for-2017,29,16
https://www.theguardian.com/fashion/shortcuts/2017/apr/11/trump-model-agency-closing-mother-jones,nan,12
https://www.theguardian.com/fashion/shortcuts/2017/apr/12/string-theory-the-knotty-science-of-shoelaces,nan,8
https://www.theguardian.com/film/2017/apr/11/michael-douglas-and-louise-fletcher-how-we-made-one-flew-over-the-cuckoos-nest-interview,nan,2
https://www.theguardian.com/film/2017/apr/12/bill-nighy-im-not-in-any-trouble-everybody-can-relax,nan,1
https://www.theguardian.com/film/2017/apr/12/cannes-film-festival-movie-nominations-haneke-coppola,nan,1
https://www.theguardian.com/film/2017/apr/12/daughters-of-the-dust-julie-dash-beyonce,nan,3
https://www.theguardian.com/film/2017/apr/12/dwayne-johnson-the-rock-jack-reacher-tom-cruise,nan,3
https://www.theguardian.com/film/2017/apr/12/fast-furious-franchise-american-dream-cars-vin-diesel,nan,10
https://www.theguardian.com/film/2017/apr/12/shia-labeouf-alonetogether-kiasma-cabin-finland,nan,13
https://www.theguardian.com/film/2017/apr/12/trump-xi-trade-talks-china-hollywood-film-quota,nan,3
https://www.theguardian.com/film/2017/mar/17/dwayne-johnson-film-titles,56,2
https://www.theguardian.com/film/2017/mar/17/from-the-corner-of-the-oval-obama-white-house-movie,33,16
https://www.theguardian.com/film/2017/mar/17/tom-hardy-ridley-scott-war-party-netflix-andrew-dominik,24,4
https://www.theguardian.com/film/2017/mar/21/look-on-the-sweet-side-of-love-actually,3,13
https://www.theguardian.com/film/2017/mar/21/tim-allen-urged-to-apologise-for-comparing-hollywood-to-1930s-nazi-germany-jimmy-kimmel,101,8
https://www.theguardian.com/film/2017/mar/22/david-lynch-eraserhead,nan,1
https://www.theguardian.com/film/2017/mar/22/film-franchises-terminator-sequel-arnold-schwarzenegger-die-hard-alien,140,16
https://www.theguardian.com/film/2017/mar/22/kong-skull-island-why-do-hollywood-blockbusters-have-such-trump-like-politics,nan,1
https://www.theguardian.com/film/2017/mar/22/terminator-franchise-david-ellison-paramount,nan,8
https://www.theguardian.com/film/2017/mar/22/total-recall-screenwriter-alleges-disney-stole-idea-for-zootopia,nan,11
https://www.theguardian.com/film/filmblog/2017/apr/11/seth-rogen-invincible-marvel-dc-superhero-evan-goldberg-robert-kirkman,nan,3
https://www.theguardian.com/film/filmblog/2017/apr/11/the-boss-baby-beauty-beast-uk-box-office,nan,1
https://www.theguardian.com/football/2017/apr/10/everton-ross-barkley-punched-face,nan,6
https://www.theguardian.com/football/2017/apr/10/tony-adams-granada-manager-end-of-season,nan,1
https://www.theguardian.com/football/2017/apr/11/barcelona-neymar-clasico-ban,nan,20
https://www.theguardian.com/football/2017/apr/11/borussia-dortmund-explosion-team-bus,52,42
https://www.theguardian.com/football/2017/apr/11/borussia-dortmund-ligue-1-champions-league-monaco-france,nan,10
https://www.theguardian.com/football/2017/apr/11/borussia-dortmund-shock-team-bus-explosions,10,17
https://www.theguardian.com/football/2017/apr/11/diego-simeoine-leicester-city-atletico-madrid,nan,2
https://www.theguardian.com/football/2017/apr/11/dr-joe-machnik-american-soccers-renaissance-man,nan,1
https://www.theguardian.com/football/2017/apr/11/football-transfer-rumours-chelsea-ngolo-kante-real-madrid,nan,7
https://www.theguardian.com/football/2017/apr/11/juventus-barcelona-champions-league-quarter-final-match-report,369,56
https://www.theguardian.com/football/2017/apr/11/leicesester-craig-shakespeare-claudio-ranieri-atletico-madrid,nan,10
https://www.theguardian.com/football/2017/apr/11/leicester-city-champions-league-atletico-madrid-craig-shakespeare,nan,13
https://www.theguardian.com/football/2017/apr/11/the-delirious-sense-of-ongoing-bidness,nan,9
https://www.theguardian.com/football/2017/apr/11/thomas-tuchel-borussia-dortmund-monaco-champions-league,nan,11
https://www.theguardian.com/football/2017/apr/11/tony-adams-vows-to-give-granada-players-a-kick-up-the-arse,7,18
https://www.theguardian.com/football/2017/apr/12/alvaro-morata-real-madrid-bayern-munich,nan,1
https://www.theguardian.com/football/2017/apr/12/borussia-dortmund-monaco-champions-league-quarter-final-first-leg-match-report,nan,7
https://www.theguardian.com/football/2017/apr/12/champions-league-leicester-atletico-real-madrid-bayern,nan,3
https://www.theguardian.com/football/2017/apr/12/championship-playoffs-goalline-technology,nan,9
https://www.theguardian.com/football/2017/apr/12/dortmund-bombs-highlight-challenge-combating-modern-terrorism-acts,nan,5
https://www.theguardian.com/football/2017/apr/12/football-transfer-rumours-liverpool-35m-alex-oxlade-chamberlain-arsenal,nan,6
https://www.theguardian.com/football/2017/apr/12/leicester-city-supporters-police-madrid-champions-league,nan,3
https://www.theguardian.com/football/2017/apr/12/liverpool-sadio-mane-return-better-injury,nan,9
https://www.theguardian.com/football/2017/apr/12/marc-bartra-doing-much-better-injury-borussia-dortmund-blasts,nan,2
https://www.theguardian.com/football/2017/apr/12/paul-pogba-manchester-united-europa-league-anderlecht,nan,13
