,document,title
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/apr/11/ghosts-gardens-and-poetry-the-festival-exploring-the-far-edges-of-game-design,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fapr%2F11%2Fghosts-gardens-and-poetry-the-festival-exploring-the-far-edges-of-game-design,13 games that will change the way you think about gaming
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/apr/11/gordon-ramsay-father-in-law-admits-hacking-company-computers,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fapr%2F11%2Fgordon-ramsay-father-in-law-admits-hacking-company-computers,Gordon Ramsay's father-in-law admits hacking chef's computers
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/apr/11/meet-the-millennials-making-big-money-riding-chinas-bitcoin-wave,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fapr%2F11%2Fmeet-the-millennials-making-big-money-riding-chinas-bitcoin-wave,Meet the millennials making big money riding China's bitcoin wave
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/10/silicon-valley-right-wing-donald-trump-peter-thiel,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F10%2Fsilicon-valley-right-wing-donald-trump-peter-thiel,Meet the rightwing power players lurking beneath Silicon Valley's liberal facade
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/10/whatsapp-improves-message-security-with-two-step-verification,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F10%2Fwhatsapp-improves-message-security-with-two-step-verification,WhatsApp improves message security with two-step verification
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/11/elon-musk-in-union-spat-after-wrongly-calling-tesla-worker-a-paid-agitator,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F11%2Felon-musk-in-union-spat-after-wrongly-calling-tesla-worker-a-paid-agitator,Elon Musk in union spat after wrongly calling Tesla worker a paid agitator
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/11/fake-news-is-killing-peoples-minds-says-apple-boss-tim-cook,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F11%2Ffake-news-is-killing-peoples-minds-says-apple-boss-tim-cook,"Fake news is 'killing people's minds', says Apple boss Tim Cook"
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/16/microsoft-raises-prices-of-some-laptops-by-up-to-400-due-to-brexit,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F16%2Fmicrosoft-raises-prices-of-some-laptops-by-up-to-400-due-to-brexit,Microsoft raises prices of some PCs by up to £400 due to Brexit
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/16/self-driving-trucks-automation-jobs-trucking-industry,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F16%2Fself-driving-trucks-automation-jobs-trucking-industry,Driverless trucks: economic tsunami may swallow one of most common US jobs
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/28/boston-dynamics-handle-nightmare-inducing-hybrid-robot-google,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F28%2Fboston-dynamics-handle-nightmare-inducing-hybrid-robot-google,Boston Dynamics unveils 'nightmare-inducing' hybrid robot
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/28/dyson-shrugs-off-brexit-fears-with-massive-uk-expansion-plan,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F28%2Fdyson-shrugs-off-brexit-fears-with-massive-uk-expansion-plan,Dyson shrugs off Brexit fears with massive UK expansion plan
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/28/how-technology-gets-us-hooked,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F28%2Fhow-technology-gets-us-hooked,How technology gets us hooked
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/28/paypal-charity-donations-giving-fund-lawsuit,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F28%2Fpaypal-charity-donations-giving-fund-lawsuit,"Donations made using PayPal platform may never reach charities, lawsuit says"
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/28/tesla-female-engineer-lawsuit-harassment-discrimination,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F28%2Ftesla-female-engineer-lawsuit-harassment-discrimination,"Female engineer sues Tesla, describing a culture of 'pervasive harassment'"
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/feb/28/uber-ceo-travis-kalanick-driver-argument-video-fare-prices,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Ffeb%2F28%2Fuber-ceo-travis-kalanick-driver-argument-video-fare-prices,Uber CEO Travis Kalanick caught on video arguing with driver about fares
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/16/hackers-hit-website-of-travel-trade-association,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F16%2Fhackers-hit-website-of-travel-trade-association,Abta website hack compromises holidaymakers' data
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/17/extremists-ads-uk-brands-google-wagdi-ghoneim,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F17%2Fextremists-ads-uk-brands-google-wagdi-ghoneim,"Extremists made £250,000 from ads for UK brands on Google, say experts"
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/17/google-ads-bike-helmets-adverts,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F17%2Fgoogle-ads-bike-helmets-adverts,Lungworm and bike helmets: why does Google show certain ads?
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/17/google-is-profiting-from-hatred-say-mps-in-row-over-adverts,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F17%2Fgoogle-is-profiting-from-hatred-say-mps-in-row-over-adverts,Google is 'profiting from hatred' say MPs in row over adverts
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/17/google-ministers-quiz-placement-ads-extremist-content-youtube,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F17%2Fgoogle-ministers-quiz-placement-ads-extremist-content-youtube,Google summoned by ministers as government pulls ads over extremist content
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/17/mass-effect-andromeda-new-stories-characters-universe,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F17%2Fmass-effect-andromeda-new-stories-characters-universe,Mass Effect: Andromeda – what's changed in the universe?
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/17/self-driving-cars-california-regulation-google-uber-tesla,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F17%2Fself-driving-cars-california-regulation-google-uber-tesla,The road ahead: self-driving cars on the brink of a revolution in California
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/17/youtube-and-google-search-for-answers,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F17%2Fyoutube-and-google-search-for-answers,Google ad controversy: what the row is all about
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/21/apple-updates-ipad-line-launches-product-red-iphone-7-new-video-app-clips-air,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F21%2Fapple-updates-ipad-line-launches-product-red-iphone-7-new-video-app-clips-air,Apple updates iPad line and launches red iPhone 7
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/21/googles-extremism-apology-only-came-after-uk-pressure-minister,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F21%2Fgoogles-extremism-apology-only-came-after-uk-pressure-minister,Google's extremism apology came after UK pressure – minister
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/21/uber-ceo-travis-kalanick-defense-arianna-huffington-executives,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F21%2Fuber-ceo-travis-kalanick-defense-arianna-huffington-executives,Uber executives defend embattled CEO in latest damage-control effort
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/22/apple-iphone-pro-rumour-coca-cola-champagne-premium-consumers,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F22%2Fapple-iphone-pro-rumour-coca-cola-champagne-premium-consumers,Apple is tired of making Coca-Cola and now wants to sell champagne | Alex Hern
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/22/chicago-girl-allegedly-sexually-assaulted-on-facebook-live-as-40-watched,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F22%2Fchicago-girl-allegedly-sexually-assaulted-on-facebook-live-as-40-watched,Chicago girl allegedly sexually assaulted on Facebook Live as 40 watched
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/22/facebook-fact-checking-tool-fake-news,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F22%2Ffacebook-fact-checking-tool-fake-news,'Disputed by multiple fact-checkers': Facebook rolls out new alert to combat fake news
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/22/google-unveils-android-o-promising-better-battery-life,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F22%2Fgoogle-unveils-android-o-promising-better-battery-life,"Google unveils Android O, promising better battery life"
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/2017/mar/22/phishing-scam-us-tech-companies-tricked-100-million-lithuanian-man,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2F2017%2Fmar%2F22%2Fphishing-scam-us-tech-companies-tricked-100-million-lithuanian-man,Lithuanian man's phishing tricked US tech companies into wiring over $100m
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/shortcuts/2017/feb/15/nokia-3310-back-snake-retro-basic-mobile,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2Fshortcuts%2F2017%2Ffeb%2F15%2Fnokia-3310-back-snake-retro-basic-mobile,Greater privacy and Snake II: could the Nokia 3310 be making a comeback?
/v1/related/controcuratorguardian?q=https://www.theguardian.com/technology/shortcuts/2017/mar/21/gaymoji-pierced-aubergines-a-peach-on-a-plate-and-a-banned-t,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftechnology%2Fshortcuts%2F2017%2Fmar%2F21%2Fgaymoji-pierced-aubergines-a-peach-on-a-plate-and-a-banned-t,"Grindr's gaymoji: pierced aubergines, a peach on a plate – and a banned 'T'"
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/apr/10/10-best-country-campsites-france-normandy-pyrenees,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Fapr%2F10%2F10-best-country-campsites-france-normandy-pyrenees,10 of the best country campsites in France
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/apr/11/10-best-boutique-music-festivals-uk,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Fapr%2F11%2F10-best-boutique-music-festivals-uk,10 of the UK's best boutique festivals
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/apr/11/what-is-your-favourite-view-in-britain,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Fapr%2F11%2Fwhat-is-your-favourite-view-in-britain,What is your favourite view in Britain?
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/feb/09/yucatan-mexico-holidays-readers-travel-tips,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Ffeb%2F09%2Fyucatan-mexico-holidays-readers-travel-tips,Highlights of Yucatán: readers' travel tips
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/feb/10/high-art-delta-airlines-invites-artists-to-decorate-in-flight-trays,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Ffeb%2F10%2Fhigh-art-delta-airlines-invites-artists-to-decorate-in-flight-trays,High art? Delta Airlines invites artists to decorate in-flight trays
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/feb/10/sao-paulo-brazil-crime-writer-joe-thomas,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Ffeb%2F10%2Fsao-paulo-brazil-crime-writer-joe-thomas,'São Paulo makes London seem like a village'
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/feb/11/meet-mayans-tour-real-yucatan-mexico-kevin-rushby,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Ffeb%2F11%2Fmeet-mayans-tour-real-yucatan-mexico-kevin-rushby,"Meet the Mayans: a tour of the real Yucatán, Mexico"
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/feb/11/romantic-holiday-disasters,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Ffeb%2F11%2Fromantic-holiday-disasters,Unhappy Valentines: romantic holiday disasters
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/feb/16/best-of-bangkok-thailand-readers-travel-tips-restaurant-museum,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Ffeb%2F16%2Fbest-of-bangkok-thailand-readers-travel-tips-restaurant-museum,The best of Bangkok: readers' travel tips
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/feb/16/dj-tiesto-tops-list-of-worlds-most-travelled-musicians-travelbird-report,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Ffeb%2F16%2Fdj-tiesto-tops-list-of-worlds-most-travelled-musicians-travelbird-report,Spinning around: DJ Tiësto tops list of the world's most-travelled musicians
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/feb/28/us-tourism-experiences-a-trump-slump,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Ffeb%2F28%2Fus-tourism-experiences-a-trump-slump,US tourism experiences a 'Trump slump'
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/mar/01/accra-ghana-ano-art-gallery-opening-60-anniversary,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Fmar%2F01%2Faccra-ghana-ano-art-gallery-opening-60-anniversary,Artful Accra: Ghana's 60th marked by the birth of an ambitious gallery
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/mar/17/new-tvg-high-speed-train-paris-bordeaux-france,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Fmar%2F17%2Fnew-tvg-high-speed-train-paris-bordeaux-france,London to Bordeaux in under six hours on new high-speed service
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/mar/17/why-i-love-bangkok-travel-kay-plunkett-hogge,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Fmar%2F17%2Fwhy-i-love-bangkok-travel-kay-plunkett-hogge,"'A Bangkok scented candle would smell of incense, grilled pork and tuk-tuk fumes'"
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/mar/21/spain-best-restaurants-middle-of-nowhere-basque-country-asturias,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Fmar%2F21%2Fspain-best-restaurants-middle-of-nowhere-basque-country-asturias,Spain's best restaurants – in the middle of nowhere
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/mar/22/10-best-clubs-in-amsterdam-chosen-by-dj-experts,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Fmar%2F22%2F10-best-clubs-in-amsterdam-chosen-by-dj-experts,10 of the best clubs in Amsterdam – chosen by the experts
/v1/related/controcuratorguardian?q=https://www.theguardian.com/travel/2017/mar/22/recordbag-music-shop-vienna-austria-gigs-sheepy,/v1/related/controcuratorguardian?q=https%3A%2F%2Fwww.theguardian.com%2Ftravel%2F2017%2Fmar%2F22%2Frecordbag-music-shop-vienna-austria-gigs-sheepy,"Sleeve notes: Recordbag, the essential music shop stop in Vienna"
